bowler,match_id,venue,batting_team,bowling_team,innings,striker
42.89633727545372,392191,45.93333333333333,47.126315789473686,46.69072164948454,2,13.208333333333332
51.71645047031503,392191,45.93333333333333,45.523316062176164,48.34391534391535,1,14.759733290082625
41.151612577484144,392192,45.93333333333333,45.56,43.91666666666666,1,16.204464285714288
39.463936186531676,392192,45.93333333333333,45.75369458128078,43.04,2,15.226349206349207
43.94542087397078,392194,44.78571428571429,46.0,46.69072164948454,2,13.929426123101383
43.944869899827985,392194,44.78571428571429,45.523316062176164,47.379746835443036,1,13.066283625787861
44.55242546227297,392195,42.42857142857143,47.126315789473686,46.60625,1,10.028409090909092
46.891306106704526,392195,42.42857142857143,45.19496855345912,48.34391534391535,2,10.675967609724415
48.077483056743105,392196,45.93333333333333,45.19553072625698,43.04,1,15.974475853094274
44.9837271066139,392196,45.93333333333333,45.56,46.0223463687151,2,14.29420426065163
41.151612577484144,392197,44.78571428571429,46.895287958115176,43.91666666666666,2,13.894290152782
48.52645425718993,392197,44.78571428571429,45.75369458128078,46.55208333333334,1,17.75952380952381
46.29453829752338,392198,45.25,46.0,46.60625,1,13.929426123101383
43.944869899827985,392198,45.25,45.19496855345912,47.379746835443036,2,13.741835848992796
41.521256993181495,392199,45.93333333333333,46.895287958115176,46.69072164948454,1,13.894290152782
46.64113782333904,392199,45.93333333333333,45.523316062176164,46.55208333333334,2,12.379573170731707
41.151612577484144,392200,45.93333333333333,47.126315789473686,43.91666666666666,1,11.062973484848484
42.64942576482418,392200,45.93333333333333,45.75369458128078,48.34391534391535,2,14.263620174697099
43.944869899827985,392201,45.25,45.56,47.379746835443036,1,12.886458333333334
47.597269519865016,392201,45.25,46.0,43.04,2,13.929426123101383
41.734472049689444,392202,45.25,45.19553072625698,46.60625,1,13.704994820855191
50.982685312080385,392202,45.25,45.19496855345912,46.0223463687151,2,12.029102929738139
34.49943866444066,392203,39.5,46.895287958115176,43.91666666666666,2,12.326982460474307
48.70433726039816,392203,39.5,45.75369458128078,46.55208333333334,1,13.45930735930736
41.604835680216745,392204,45.93333333333333,47.126315789473686,46.69072164948454,2,10.219696969696969
42.20875816262272,392204,45.93333333333333,45.523316062176164,48.34391534391535,1,14.68116589571068
36.07865449639674,392205,44.78571428571429,45.56,46.60625,1,13.58075396825397
44.960453599467,392205,44.78571428571429,45.19496855345912,43.04,2,12.626161635041896
43.944869899827985,392206,41.875,45.19553072625698,47.379746835443036,1,16.122590483561847
48.916505844226776,392206,41.875,46.0,46.0223463687151,2,14.852439427668086
46.805325466359626,392207,44.78571428571429,47.126315789473686,46.55208333333334,2,14.904481209150326
42.64942576482418,392207,44.78571428571429,46.895287958115176,48.34391534391535,1,14.388039044289044
35.60483568021674,392208,41.875,45.75369458128078,46.69072164948454,1,14.059473645946928
45.484069870519626,392208,41.875,45.523316062176164,43.91666666666666,2,12.779204498249362
48.193768906026655,392209,39.5,45.19553072625698,43.04,1,18.056066176470587
46.31801026557793,392209,39.5,45.56,46.0223463687151,2,14.749544534412957
36.2937306501548,392210,45.93333333333333,47.126315789473686,46.60625,2,14.756918300653595
42.43884884174726,392210,45.93333333333333,45.19496855345912,48.34391534391535,1,13.094226142742583
47.65856757767197,392211,45.93333333333333,46.0,46.55208333333334,2,18.50899470899471
43.732375052608205,392211,45.93333333333333,46.895287958115176,47.379746835443036,1,13.134615384615385
42.28585183937985,392212,45.25,45.56,43.91666666666666,1,13.088839285714286
49.04659909470591,392212,45.25,45.75369458128078,43.04,2,14.25309523809524
35.60483568021674,392213,45.25,45.19496855345912,46.69072164948454,2,13.173928539606166
38.688898490470145,392213,45.25,45.523316062176164,46.60625,1,13.34514951054382
46.55710281000123,392214,45.25,45.19553072625698,48.34391534391535,1,13.019480273960765
46.73467056387756,392214,45.25,47.126315789473686,46.0223463687151,2,16.354030501089323
40.9322704387437,392215,39.5,46.0,43.91666666666666,2,18.50899470899471
43.944869899827985,392215,39.5,45.75369458128078,47.379746835443036,1,11.294761904761906
41.79528919387774,392216,40.0,45.56,48.34391534391535,1,13.850595238095238
51.62281896277442,392216,40.0,47.126315789473686,43.04,2,13.182663027332145
36.2937306501548,392217,40.0,45.19553072625698,46.60625,2,16.122590483561847
48.51726876113035,392217,40.0,45.19496855345912,46.0223463687151,1,14.02772970919681
46.59512555366182,392218,44.78571428571429,45.75369458128078,46.69072164948454,1,17.04578940991155
42.1577455098871,392218,44.78571428571429,45.523316062176164,43.91666666666666,2,12.695683211709188
58.57004451249027,392219,41.875,46.0,46.55208333333334,2,18.50899470899471
43.944869899827985,392219,41.875,46.895287958115176,47.379746835443036,1,11.1091821222256
43.86559743091589,392220,40.0,45.56,46.60625,1,12.794642857142856
37.85021426287175,392220,40.0,45.19496855345912,43.04,2,13.854130615230941
43.27297002063358,392221,45.25,46.895287958115176,46.69072164948454,1,10.587235228539576
49.22108628346896,392221,45.25,45.523316062176164,46.55208333333334,2,14.799831791421362
42.1577455098871,392222,45.25,47.126315789473686,43.91666666666666,1,12.871130421865715
42.50245575334702,392222,45.25,45.75369458128078,48.34391534391535,2,15.03434205743366
43.944869899827985,392223,45.93333333333333,45.56,47.379746835443036,2,12.395982142857143
46.88766069715382,392223,45.93333333333333,46.0,43.04,1,16.615752570224114
39.00494929084289,392224,45.93333333333333,45.19553072625698,46.69072164948454,1,13.041942862671384
46.31801026557793,392224,45.93333333333333,45.523316062176164,46.0223463687151,2,13.18779656936735
47.81715755053446,392225,45.93333333333333,45.75369458128078,46.60625,2,15.22747364594693
42.84120069868038,392225,45.93333333333333,45.19496855345912,43.91666666666666,1,12.253694581280786
42.50245575334702,392226,33.5,46.0,48.34391534391535,1,13.929426123101383
46.105937093503876,392226,33.5,47.126315789473686,47.379746835443036,2,13.271130421865717
42.1577455098871,392227,44.78571428571429,45.19553072625698,43.91666666666666,2,13.704994820855187
48.916505844226776,392227,44.78571428571429,45.75369458128078,46.0223463687151,1,12.797777777777776
52.69437993465139,392228,41.875,45.56,46.55208333333334,2,16.204464285714288
38.01872205797199,392228,41.875,46.895287958115176,43.04,1,12.015303537042668
42.339324038265445,392229,41.875,45.56,48.34391534391535,2,11.671279761904762
38.01872205797199,392229,41.875,47.126315789473686,43.04,1,13.271130421865717
44.90368362789633,392230,33.5,46.0,46.60625,1,13.929426123101383
41.71009336358332,392230,33.5,45.19496855345912,47.379746835443036,2,10.72568449994272
47.35625240812253,392231,45.25,45.19553072625698,46.55208333333334,1,12.48076923076923
45.15645844160573,392231,45.25,46.895287958115176,46.0223463687151,2,12.015303537042668
51.604835680216745,392232,41.875,46.0,46.69072164948454,1,12.253359049930651
43.31997955724153,392232,41.875,45.523316062176164,47.379746835443036,2,14.372954498249362
41.14964308890331,392233,45.93333333333333,46.895287958115176,46.60625,2,10.442515455558933
47.83876757929932,392233,45.93333333333333,45.19496855345912,46.55208333333334,1,11.573960888832373
42.339324038265445,392234,45.93333333333333,45.19553072625698,48.34391534391535,1,12.405725853094273
40.43459700183628,392234,45.93333333333333,47.126315789473686,46.0223463687151,2,16.17347494553377
49.2881802924958,392235,45.25,46.0,43.91666666666666,2,17.876546634475435
43.37794325981849,392235,45.25,45.75369458128078,47.379746835443036,1,13.25947364594693
42.345345736502495,392236,45.25,45.56,46.69072164948454,2,16.204464285714288
38.01872205797199,392236,45.25,45.523316062176164,43.04,1,11.341816896429833
60.68380505677992,392237,45.25,45.56,47.379746835443036,2,13.58075396825397
42.832281380005874,392237,45.25,46.0,43.04,1,16.61472704902731
39.00494929084289,392238,41.875,45.19553072625698,46.69072164948454,1,17.833894230769232
50.825384793892574,392238,41.875,45.523316062176164,46.0223463687151,2,12.295425172322375
39.00494929084289,392239,41.875,45.56,46.69072164948454,1,11.671279761904762
38.01872205797199,392239,41.875,45.523316062176164,43.04,2,11.341816896429833
47.97275831302974,419106,42.3235294117647,45.56,46.55208333333334,2,14.455592105263158
40.4898605414274,419106,42.3235294117647,46.895287958115176,43.04,1,8.439168862538427
49.74485797221647,419107,51.86363636363637,45.75369458128078,46.60625,1,16.260735171261487
37.78759216000778,419107,51.86363636363637,45.19496855345912,43.91666666666666,2,10.451706317383945
42.06052272362294,419108,47,46.0,48.34391534391535,2,13.929426123101383
43.68323498302065,419108,47,47.126315789473686,47.379746835443036,1,11.196982493857496
37.39088636631971,419109,46.266233766233775,46.895287958115176,46.69072164948454,2,7.548484848484847
43.8797350572158,419109,46.266233766233775,45.523316062176164,46.55208333333334,1,12.345583686815129
43.544999999999995,419110,46.567796610169495,45.19553072625698,43.04,2,10.177387195803911
43.45409461984783,419110,46.567796610169495,45.56,46.0223463687151,1,12.003986528822056
42.5221144949109,419111,47.83333333333334,46.0,46.60625,2,13.929426123101383
41.11298721906466,419111,47.83333333333334,45.19496855345912,47.379746835443036,1,13.505645766746092
39.946258274359,419112,46.291139240506325,47.126315789473686,46.69072164948454,1,13.476351351351353
41.92798893185349,419112,46.291139240506325,45.523316062176164,48.34391534391535,2,12.51272534464475
49.80582201373754,419113,46.266233766233775,45.19553072625698,46.55208333333334,1,16.122590483561847
47.336514874659535,419113,46.266233766233775,46.895287958115176,46.0223463687151,2,9.578002635046113
44.5609929474427,419114,46.7,46.0,43.91666666666666,2,13.001139592706608
46.762426237265494,419114,46.7,45.75369458128078,47.379746835443036,1,16.260735171261487
40.82982357589913,419115,46.291139240506325,45.19496855345912,46.69072164948454,1,11.215116279069768
47.043314488888285,419115,46.291139240506325,45.523316062176164,46.60625,2,12.51272534464475
52.12244552831926,419116,46.7,45.19553072625698,47.379746835443036,2,14.188113395225466
47.65038164053634,419116,46.7,46.0,46.0223463687151,1,16.58154082727451
45.5594896563699,419117,43.57142857142857,45.56,48.34391534391535,1,12.003986528822056
37.85021426287175,419117,43.57142857142857,47.126315789473686,43.04,2,11.589585995085997
43.79033450106991,419118,47.83333333333334,46.895287958115176,46.60625,2,9.90732323232323
43.43740096110596,419118,47.83333333333334,45.19496855345912,46.55208333333334,1,12.265503875968992
40.82982357589913,419119,51.86363636363637,45.75369458128078,46.69072164948454,1,14.680845496093173
44.5609929474427,419119,51.86363636363637,45.523316062176164,43.91666666666666,2,12.51272534464475
48.9938313233894,419120,43.57142857142857,45.56,47.379746835443036,1,12.077873168498169
43.544999999999995,419120,43.57142857142857,46.0,43.04,2,15.492618063046868
48.042051921221436,419121,46.567796610169495,45.19553072625698,48.34391534391535,2,17.833894230769232
53.21739130434782,419121,46.567796610169495,45.19553072625698,48.34391534391535,3,12.942851921470343
45.089136944638184,419121,46.567796610169495,47.126315789473686,46.0223463687151,1,11.8125
37.63636363636363,419121,46.567796610169495,47.126315789473686,46.0223463687151,4,9.716363636363637
43.01571544013988,419122,51.86363636363637,46.895287958115176,43.91666666666666,1,15.972146739130434
42.37554369273533,419122,51.86363636363637,45.75369458128078,46.55208333333334,2,16.462383770076077
37.39088636631971,419123,46.291139240506325,45.19553072625698,46.69072164948454,2,14.955929487179489
46.31801026557793,419123,46.291139240506325,45.523316062176164,46.0223463687151,1,13.393900229763167
46.94296391576031,419124,47,47.126315789473686,46.60625,2,12.838400900900902
45.87133439790825,419124,47,45.19496855345912,48.34391534391535,1,14.631782945736434
44.327588044011605,419125,51.86363636363637,45.19553072625698,43.91666666666666,1,13.704994820855191
50.75150780252375,419125,51.86363636363637,45.75369458128078,46.0223463687151,2,16.462383770076077
50.47230643487912,419126,47.83333333333334,45.56,46.60625,1,12.003986528822056
41.645,419126,47.83333333333334,45.19496855345912,43.04,2,16.322674418604652
45.49343671854726,419127,47,47.126315789473686,46.55208333333334,2,11.196982493857494
44.930283255104946,419127,47,46.895287958115176,48.34391534391535,1,13.118386294735286
40.82982357589913,419128,46.291139240506325,46.0,46.69072164948454,1,13.305971483793087
44.49659403775902,419128,46.291139240506325,45.523316062176164,47.379746835443036,2,12.51272534464475
45.30951599671862,419129,47.83333333333334,45.19553072625698,46.60625,2,16.122590483561847
40.4470988356944,419129,47.83333333333334,45.19496855345912,46.0223463687151,1,14.631782945736434
42.53108423406091,419130,42.3235294117647,45.56,43.91666666666666,2,12.077873168498169
42.34607961659686,419130,42.3235294117647,45.75369458128078,43.04,1,13.974922513384051
46.496287616790035,419131,46.7,46.0,46.55208333333334,1,13.425134329891614
44.518906880798276,419131,46.7,46.895287958115176,47.379746835443036,2,11.828042369121562
42.53108423406091,419132,51.86363636363637,47.126315789473686,43.91666666666666,1,13.270363175675676
44.86901769043493,419132,51.86363636363637,45.75369458128078,48.34391534391535,2,12.590307128768666
37.39088636631971,419133,46.567796610169495,45.19553072625698,46.69072164948454,2,18.056066176470587
45.05807993380421,419133,46.567796610169495,45.523316062176164,46.0223463687151,1,13.11797261419139
51.98213699753896,419134,46.7,46.0,46.60625,1,12.853705758463041
46.46090893781849,419134,46.7,45.19496855345912,47.379746835443036,2,11.333568240544984
51.44643657552666,419135,46.266233766233775,45.56,46.55208333333334,2,14.39271978021978
40.6330799363922,419135,46.266233766233775,46.895287958115176,43.04,1,15.523097826086955
40.82982357589913,419136,47,47.126315789473686,46.69072164948454,1,13.077984234234236
45.50408767430912,419136,47,45.523316062176164,48.34391534391535,2,13.246578801191738
44.95774789081138,419137,46.567796610169495,45.19553072625698,46.60625,1,16.122590483561847
46.91188885190339,419137,46.567796610169495,45.19496855345912,46.0223463687151,2,16.322674418604652
41.151612577484144,419138,51.86363636363637,45.56,43.91666666666666,2,12.003986528822056
39.92794638351181,419138,51.86363636363637,45.75369458128078,43.04,1,16.462383770076077
42.961863883399204,419139,46.266233766233775,47.126315789473686,46.55208333333334,2,13.141734234234235
48.042051921221436,419139,46.266233766233775,46.895287958115176,48.34391534391535,1,15.972146739130434
42.377536825796824,419140,46.7,46.0,46.69072164948454,1,15.094909975856579
41.742585881272014,419140,46.7,45.523316062176164,47.379746835443036,2,11.349477351916377
46.65008754491302,419141,44.16666666666666,45.56,46.60625,2,11.21202224310777
45.94914368254439,419141,44.16666666666666,45.19496855345912,43.04,1,14.640503875968992
43.40647783957007,419142,46.567796610169495,45.19553072625698,43.91666666666666,1,16.122590483561847
43.221150375093,419142,46.567796610169495,45.75369458128078,46.0223463687151,2,16.462383770076077
48.33372841757366,419143,45.04255319148936,47.126315789473686,46.60625,1,13.141734234234235
46.111847673036664,419143,45.04255319148936,45.19496855345912,48.34391534391535,2,16.322674418604652
47.44446168491459,419144,46.266233766233775,46.0,46.55208333333334,2,17.876546634475435
44.00834786165824,419144,46.266233766233775,46.895287958115176,47.379746835443036,1,15.972146739130434
37.39088636631971,419145,46.291139240506325,45.56,46.69072164948454,2,12.78319597069597
46.83190334269671,419145,46.291139240506325,45.523316062176164,43.04,1,13.393900229763167
42.53108423406091,419146,47,47.126315789473686,43.91666666666666,2,14.574166666666665
51.34380190719318,419146,47,45.75369458128078,48.34391534391535,1,14.379366957828495
48.47501512482133,419147,44.16666666666666,45.19553072625698,43.04,1,16.122590483561847
44.279095629270046,419147,44.16666666666666,45.56,46.0223463687151,2,12.288289835164836
39.946258274359,419148,46.291139240506325,46.895287958115176,46.69072164948454,1,16.071174749163877
46.56335062181284,419148,46.291139240506325,45.523316062176164,46.55208333333334,2,14.596798780487804
52.02045351645347,419149,46.7,46.0,48.34391534391535,1,13.42513432989161
51.401766997160905,419149,46.7,47.126315789473686,47.379746835443036,2,12.3925
49.46904631318024,419150,45.04255319148936,45.75369458128078,46.60625,1,13.166711484593836
40.58981476500694,419150,45.04255319148936,45.19496855345912,43.91666666666666,2,12.745736434108526
41.19006927456464,419151,44.16666666666666,45.56,46.69072164948454,1,12.624917582417583
40.51404154347899,419151,44.16666666666666,45.523316062176164,43.04,2,13.393900229763167
41.673991254879155,419152,51.86363636363637,46.0,43.91666666666666,2,17.87654663447544
47.907615194165345,419152,51.86363636363637,45.75369458128078,47.379746835443036,1,16.07563025210084
48.266611276903596,419153,46.567796610169495,45.19553072625698,46.55208333333334,2,16.122590483561847
40.62482901091538,419153,46.567796610169495,46.895287958115176,46.0223463687151,1,10.852254041248607
38.87997012144832,419154,45.04255319148936,45.19496855345912,46.69072164948454,1,12.735736434108526
54.732704761509396,419154,45.04255319148936,45.523316062176164,46.60625,2,13.517050889214971
42.27756314150617,419155,46.567796610169495,45.19553072625698,47.379746835443036,1,13.648099744682563
40.62482901091538,419155,46.567796610169495,46.0,46.0223463687151,2,14.640987988428197
47.918425547595064,419156,40.555555555555564,45.56,48.34391534391535,2,12.78319597069597
45.90920445692896,419156,40.555555555555564,47.126315789473686,43.04,1,12.563749999999999
